order_id,order_date,customer_id,product_id,store_id,quantity,discount
5482,2025-11-10,1779,105,5,2,0.28
5483,2025-10-17,3173,101,2,1,0.01
5484,2025-03-06,1019,108,4,3,0.11
5485,2025-03-30,3240,105,1,3,0.14
5486,2025-06-04,55,106,3,2,0.18
5487,2025-04-18,1733,107,2,3,0.25
5488,2025-12-31,949,108,4,1,0.2
5489,2025-08-14,4673,108,1,2,0.03
5490,2025-05-01,3781,102,7,4,0.2
5491,2025-09-08,12,107,2,2,0.01
5492,2025-11-30,3398,103,7,1,0.24
5493,2025-09-20,1111,104,4,2,0.23
5494,2025-11-23,2502,101,1,2,0.12
5495,2025-07-21,603,105,2,2,0.08
5496,2025-12-20,1038,102,7,1,0.16
5497,2025-11-20,1187,105,6,2,0.09
5498,2025-07-11,3384,104,6,2,0.29
5499,2025-05-31,356,106,1,3,0.23
5500,2025-09-24,4648,106,4,3,0.2
5501,2026-01-21,2952,108,1,1,0.13
5502,2025-08-14,1753,102,5,1,0.26
5503,2025-03-17,622,106,6,2,0.13
5504,2025-08-17,3135,105,3,3,0.06
5505,2025-08-21,3985,102,3,4,0.1
5506,2025-11-12,121,106,1,4,0.01
5507,2025-04-25,3782,104,6,4,0.13
5508,2025-12-11,4550,108,2,2,0.13
5509,2025-03-06,3034,105,1,4,0.08
5510,2025-06-20,4562,101,3,2,0.3
5511,2025-04-02,4441,103,5,4,0.22
5512,2025-10-11,4954,103,6,1,0.3
5513,2025-11-22,1346,108,1,3,0.12
5514,2026-02-08,3593,108,7,1,0.18
5515,2025-05-27,2064,104,6,4,0.15
5516,2025-07-17,3616,108,3,3,0.22
5517,2025-04-23,3415,101,3,1,0.22
5518,2025-11-16,4169,101,4,2,0.18
5519,2025-10-05,1994,102,6,2,0.25
5520,2025-10-30,1784,104,2,4,0.18
5521,2025-10-24,278,107,2,1,0.06
5522,2025-02-16,2849,105,6,1,0.19
5523,2025-09-16,2897,102,4,3,0.18
5524,2025-05-01,4849,107,5,1,0.24
5525,2025-11-14,4260,102,1,3,0.07
5526,2025-07-16,562,107,5,2,0.28
5527,2025-11-26,1187,106,2,4,0.05
5528,2025-08-24,4762,107,1,1,0.15
5529,2025-03-18,3123,104,6,2,0.2
5530,2025-11-09,1661,108,3,1,0.2
5531,2025-07-09,4469,102,1,3,0.1
5532,2026-01-17,1618,104,6,3,0.16
5533,2025-03-22,675,104,7,4,0.23
5534,2025-03-13,1846,102,6,3,0.11
5535,2026-02-14,4134,108,3,2,0.21
5536,2025-02-28,1555,101,3,2,0.17
5537,2025-04-03,4813,108,3,3,0.14
5538,2025-08-08,611,104,3,4,0.18
5539,2025-10-11,1662,106,4,2,0.18
5540,2025-11-09,4607,103,7,4,0.04
5541,2025-05-02,1331,103,6,1,0.24
5542,2025-09-18,4765,104,4,3,0.12
5543,2025-08-27,4159,108,1,1,0.17
5544,2025-10-18,700,103,4,2,0.02
5545,2025-12-01,4037,106,7,2,0.29
5546,2025-03-28,4048,102,7,1,0.04
5547,2026-01-26,1593,104,3,4,0.22
5548,2025-11-18,1691,107,4,1,0.07
5549,2025-07-01,881,105,7,2,0.1
5550,2025-12-25,2101,108,1,4,0.04
5551,2025-02-15,3961,104,4,3,0.06
5552,2026-01-25,3325,108,6,2,0.25
5553,2026-01-29,2743,108,1,3,0.26
5554,2025-03-24,4105,105,2,2,0.09
5555,2025-08-04,2305,107,2,2,0.05
5556,2025-07-15,2910,108,5,4,0.28
5557,2025-08-20,808,101,5,3,0.16
5558,2025-06-30,2279,102,3,4,0.08
5559,2026-01-01,2030,104,5,1,0.29
5560,2025-02-24,1613,106,1,4,0.05
5561,2025-08-28,2117,103,4,3,0.17
5562,2025-09-11,3347,105,6,4,0.16
5563,2025-08-06,2951,101,5,1,0.23
5564,2025-05-25,792,105,1,1,0.05
5565,2025-02-14,2798,103,7,3,0.17
5566,2025-10-20,2907,101,3,2,0.21
5567,2025-04-19,743,102,5,3,0.16
5568,2025-03-07,2951,108,7,2,0.15
5569,2025-02-25,2163,108,6,3,0.28
5570,2025-10-17,2413,103,1,3,0.28
5571,2025-04-02,2171,102,6,2,0.26
5572,2025-04-16,4401,107,1,4,0.14
5573,2025-06-16,2574,106,3,4,0.0
5574,2025-09-03,2201,104,1,4,0.3
5575,2025-03-02,1033,105,7,3,0.24
5576,2025-06-29,277,108,1,4,0.18
5577,2025-10-22,2697,108,6,2,0.06
5578,2025-03-11,1764,102,4,2,0.01
5579,2025-04-12,3823,108,4,3,0.11
5580,2026-01-30,217,105,4,3,0.01
5581,2025-07-05,4449,101,7,1,0.29
5582,2026-01-13,1482,105,6,4,0.1
5583,2025-12-05,4360,102,7,4,0.03
5584,2025-06-17,4027,108,1,3,0.07
5585,2025-06-05,67,101,2,4,0.15
5586,2025-12-23,969,101,7,2,0.01
5587,2025-12-20,3643,105,3,1,0.3
5588,2025-05-02,4132,107,1,3,0.27
5589,2025-12-09,3076,105,4,1,0.12
5590,2025-05-05,3355,102,4,3,0.17
5591,2025-04-08,1773,103,2,3,0.16
5592,2025-08-03,1145,108,1,3,0.23
5593,2025-11-11,469,106,5,3,0.18
5594,2025-09-21,3685,103,5,1,0.27
5595,2025-11-01,4522,107,1,4,0.09
5596,2025-10-10,848,108,1,1,0.09
5597,2025-11-15,4763,107,1,2,0.07
5598,2025-05-22,4470,105,6,4,0.0
5599,2025-03-26,1134,101,7,3,0.17
5600,2025-07-21,1979,106,2,4,0.14
5601,2025-08-02,3398,106,2,2,0.07
5602,2025-07-21,1646,108,2,2,0.13
5603,2025-11-12,4651,105,3,2,0.25
5604,2025-03-03,3274,103,1,4,0.27
5605,2026-01-06,3526,102,4,1,0.25
5606,2026-01-05,506,107,3,1,0.14
5607,2025-05-09,3128,104,4,1,0.13
5608,2025-09-10,1885,101,6,2,0.03
5609,2025-09-29,4322,102,7,2,0.27
5610,2025-11-11,4665,102,1,4,0.19
5611,2026-01-24,2047,106,1,2,0.29
5612,2025-09-27,2060,104,4,2,0.15
5613,2025-06-03,73,101,6,4,0.25
5614,2025-09-01,3485,107,6,1,0.28
5615,2025-10-10,3329,108,2,2,0.06
5616,2025-06-20,1569,105,1,2,0.11
5617,2026-02-08,2295,108,7,3,0.24
5618,2025-07-21,2682,105,3,1,0.11
5619,2026-01-25,3923,103,7,2,0.19
5620,2025-03-09,2557,102,4,3,0.11
5621,2026-02-07,288,107,7,4,0.21
5622,2025-12-21,113,105,1,1,0.24
5623,2025-12-25,1098,108,1,1,0.21
5624,2025-11-13,1145,101,5,4,0.08
5625,2025-12-18,3172,101,2,2,0.21
5626,2026-01-29,1350,107,7,1,0.24
5627,2025-10-03,752,103,3,4,0.25
5628,2025-11-23,1076,105,3,1,0.0
5629,2025-03-19,2076,106,2,2,0.14
5630,2026-01-23,4782,103,4,2,0.23
5631,2025-09-14,1065,101,2,2,0.17
5632,2026-01-15,1294,104,6,1,0.06
5633,2026-02-04,272,106,4,3,0.25
5634,2025-08-06,3920,106,7,3,0.22
5635,2025-08-31,2665,104,3,3,0.16
5636,2025-03-03,1032,104,5,3,0.29
5637,2025-05-23,4812,104,2,4,0.1
5638,2025-05-06,1636,104,5,4,0.11
5639,2025-05-22,4705,108,6,3,0.01
5640,2025-04-19,4976,105,6,1,0.07
5641,2025-09-03,4107,102,3,1,0.09
5642,2025-09-22,1188,106,6,1,0.05
5643,2025-08-01,2024,103,6,1,0.03
5644,2025-04-11,1910,104,3,4,0.09
5645,2025-09-21,4148,105,6,3,0.12
5646,2025-05-07,4454,101,5,2,0.27
5647,2025-09-27,3778,108,4,1,0.2
5648,2025-08-13,1661,106,1,3,0.2
5649,2025-02-18,554,105,2,4,0.19
5650,2025-06-30,3151,107,3,2,0.25
5651,2025-12-17,2203,104,3,4,0.03
5652,2025-10-02,3168,107,1,3,0.27
5653,2025-03-20,4702,103,4,3,0.08
5654,2026-01-12,1125,107,4,1,0.16
5655,2025-10-06,3140,104,3,3,0.05
5656,2025-05-06,1746,105,5,3,0.28
5657,2025-05-22,3296,101,5,2,0.24
5658,2026-01-10,3598,102,7,1,0.01
5659,2025-12-28,1710,108,4,3,0.16
5660,2025-11-21,963,104,3,3,0.15
5661,2025-08-10,4479,102,4,2,0.01
5662,2025-05-11,3055,101,4,3,0.2
5663,2025-08-23,1130,106,1,2,0.06
5664,2025-08-18,971,107,7,1,0.15
5665,2025-03-16,827,101,3,1,0.1
5666,2025-11-06,862,105,5,1,0.27
5667,2025-09-15,3147,102,3,4,0.29
5668,2026-01-10,18,105,5,4,0.03
5669,2025-05-21,281,103,7,2,0.2
5670,2025-09-25,607,107,3,3,0.26
5671,2025-05-30,3654,106,3,4,0.17
5672,2025-03-22,201,103,2,1,0.1
5673,2025-09-09,2364,106,5,1,0.09
5674,2025-09-11,3186,106,4,1,0.18
5675,2025-11-09,1414,105,5,3,0.02
5676,2025-08-17,3710,102,1,3,0.14
5677,2025-09-04,1200,107,5,1,0.24
5678,2025-09-23,1565,108,6,4,0.12
5679,2025-10-06,3215,101,7,4,0.3
5680,2025-08-13,1820,103,5,1,0.12
5681,2025-06-25,1868,106,7,4,0.11
5682,2025-06-12,3484,103,7,1,0.29
5683,2025-11-04,3378,104,1,2,0.19
5684,2025-08-05,513,101,5,1,0.01
5685,2025-10-02,2673,106,2,3,0.0
5686,2026-01-21,1716,104,7,4,0.13
5687,2026-01-06,4146,108,7,2,0.14
5688,2025-07-25,1028,107,4,1,0.21
5689,2025-04-05,3800,105,4,3,0.0
5690,2025-11-21,2319,104,2,3,0.26
5691,2026-01-26,2836,108,3,1,0.02
5692,2025-12-26,1046,103,5,4,0.08
5693,2025-03-13,1249,102,7,1,0.28
5694,2025-09-11,4624,104,1,3,0.08
5695,2025-06-29,1065,105,4,1,0.16
5696,2025-12-13,3538,103,2,2,0.06
5697,2026-02-09,390,104,2,2,0.02
5698,2025-12-19,1034,106,4,1,0.29
5699,2025-12-29,4908,107,7,4,0.04
5700,2025-12-09,1142,104,1,2,0.24
5701,2025-10-16,1394,104,2,2,0.13
5702,2025-03-30,3352,104,4,1,0.19
5703,2025-10-17,2107,105,3,3,0.11
5704,2025-07-21,4879,103,4,4,0.18
5705,2026-01-20,3050,108,3,1,0.19
5706,2025-05-09,3980,101,5,4,0.06
5707,2025-06-02,4971,101,7,2,0.02
5708,2025-06-21,3062,107,6,2,0.17
5709,2025-10-12,1237,102,2,4,0.07
5710,2025-08-07,1284,103,7,4,0.1
5711,2026-01-23,4761,106,5,1,0.27
5712,2025-11-08,1185,104,1,3,0.25
5713,2025-09-20,3086,101,7,2,0.06
5714,2026-02-11,4345,103,2,1,0.11
5715,2025-04-30,3404,104,4,2,0.12
5716,2025-12-09,2677,103,7,1,0.09
5717,2025-09-20,4890,108,7,4,0.04
5718,2025-07-18,4656,102,1,1,0.17
5719,2025-12-20,25,101,1,1,0.14
5720,2025-02-26,2730,104,2,4,0.22
5721,2025-03-26,880,106,6,1,0.23
5722,2026-01-28,1690,105,7,2,0.14
5723,2025-09-27,1503,103,3,4,0.15
5724,2025-06-10,701,105,5,1,0.16
5725,2025-09-27,4845,107,4,2,0.07
5726,2025-12-22,3353,101,4,4,0.03
5727,2025-02-27,1278,108,6,2,0.06
5728,2025-08-11,1985,107,1,1,0.2
5729,2025-03-08,523,108,6,1,0.23
5730,2026-01-06,744,106,3,4,0.27
5731,2025-10-25,4594,107,6,2,0.19
5732,2025-11-29,4544,103,6,2,0.27
5733,2025-03-30,1195,102,3,3,0.23
5734,2025-11-07,2714,104,6,1,0.27
5735,2025-11-11,4787,102,5,2,0.06
5736,2026-01-30,1980,108,2,1,0.22
5737,2025-06-28,205,107,6,2,0.03
5738,2025-04-29,4328,102,3,1,0.07
5739,2025-08-13,1259,105,6,1,0.26
5740,2025-05-11,3115,101,3,1,0.02
5741,2025-03-02,4044,103,4,4,0.2
5742,2025-09-04,4901,107,4,1,0.04
5743,2025-11-28,3421,102,5,4,0.11
5744,2025-05-09,3590,104,2,4,0.14
5745,2025-09-17,27,101,2,3,0.26
5746,2026-01-21,2013,108,5,3,0.29
5747,2025-09-01,4802,103,7,1,0.13
5748,2025-06-23,4937,107,5,4,0.0
5749,2025-12-29,2402,102,1,3,0.2
5750,2025-05-08,1929,103,2,3,0.02
5751,2025-03-22,713,107,1,4,0.03
5752,2025-06-01,4954,102,3,2,0.29
5753,2026-01-01,3137,105,4,3,0.23
5754,2025-07-31,40,107,1,2,0.16
5755,2025-04-14,1589,107,5,2,0.22
5756,2025-03-06,2242,102,2,1,0.04
5757,2025-10-08,4625,108,1,2,0.25
5758,2025-07-18,4936,108,1,4,0.24
5759,2025-08-30,815,103,2,1,0.12
5760,2025-06-04,850,108,3,4,0.05
5761,2025-03-15,1557,106,3,3,0.28
5762,2025-02-20,753,102,2,3,0.26
5763,2025-12-05,4633,106,5,3,0.25
5764,2025-06-07,4595,101,5,3,0.02
5765,2026-02-01,1649,103,4,2,0.16
5766,2025-07-24,1112,102,4,1,0.14
5767,2025-07-07,2168,107,1,3,0.15
5768,2025-10-06,2407,101,2,4,0.21
5769,2025-05-28,3064,106,7,2,0.26
5770,2025-05-15,4438,108,2,1,0.24
5771,2026-02-11,4190,105,3,1,0.24
5772,2025-03-04,718,107,5,2,0.02
5773,2025-06-10,89,104,3,4,0.14
5774,2025-12-24,3891,105,6,2,0.27
5775,2025-02-22,4918,105,4,3,0.28
5776,2025-09-27,1238,102,1,1,0.18
5777,2025-07-27,4441,104,6,2,0.16
5778,2025-05-26,1389,104,3,3,0.05
5779,2025-04-22,4183,102,7,3,0.15
5780,2025-09-04,2386,108,6,1,0.01
5781,2025-12-05,3390,104,1,1,0.01
5782,2025-10-29,3319,103,3,2,0.17
5783,2025-08-09,642,105,7,2,0.22
5784,2025-10-21,489,102,3,4,0.05
5785,2025-05-23,1960,103,4,2,0.08
5786,2025-05-28,2114,108,3,4,0.27
5787,2025-07-25,1815,102,6,4,0.09
5788,2026-01-01,809,102,6,2,0.0
5789,2025-07-13,2283,102,2,1,0.14
5790,2025-04-18,1785,102,6,2,0.21
5791,2025-04-07,2603,106,4,3,0.08
5792,2025-09-17,4024,104,3,4,0.25
5793,2025-07-18,1929,103,4,2,0.03
5794,2025-12-30,1723,103,5,2,0.09
5795,2025-03-25,1063,107,1,4,0.23
5796,2025-11-21,781,104,7,1,0.25
5797,2025-07-23,4310,105,3,1,0.1
5798,2025-05-23,3550,102,7,3,0.17
5799,2025-06-23,4607,105,3,2,0.07
5800,2025-10-18,3397,106,7,4,0.16
5801,2025-06-06,2364,107,7,4,0.06
5802,2025-09-16,1740,104,2,2,0.21
5803,2025-11-12,3137,101,1,1,0.01
5804,2025-06-27,1125,105,5,4,0.05
5805,2025-08-12,654,105,1,1,0.24
5806,2025-04-26,1624,108,5,4,0.16
5807,2025-12-24,2428,105,6,2,0.05
5808,2025-08-22,518,107,5,2,0.12
5809,2026-01-28,2108,102,2,1,0.08
5810,2025-06-13,2912,105,1,2,0.25
5811,2025-10-21,4991,105,7,1,0.05
5812,2025-05-17,4396,101,7,4,0.03
5813,2025-11-22,3646,103,5,4,0.3
5814,2025-08-03,812,105,5,1,0.02
5815,2025-09-24,1986,106,4,2,0.09
5816,2025-07-23,871,104,7,4,0.16
5817,2025-08-30,3514,103,6,1,0.19
5818,2025-06-20,4443,103,4,1,0.15
5819,2025-06-27,1215,103,7,3,0.13
5820,2025-08-11,4104,105,3,4,0.14
5821,2025-07-23,735,105,5,4,0.12
5822,2025-03-05,1123,108,1,3,0.12
5823,2025-06-14,4201,103,6,4,0.18
5824,2025-11-25,3399,108,4,4,0.28
5825,2025-06-23,3157,101,4,2,0.12
5826,2025-05-07,1599,108,5,4,0.18
5827,2026-01-23,4448,108,6,1,0.01
5828,2025-06-10,3526,107,4,4,0.07
5829,2025-07-09,11,101,6,2,0.1
5830,2025-07-26,887,107,5,3,0.12
5831,2026-01-12,1002,105,6,1,0.17
5832,2025-03-12,1048,108,2,1,0.18
5833,2025-02-14,3705,102,5,1,0.16
5834,2025-09-30,3699,105,7,1,0.22
5835,2025-12-03,627,101,7,4,0.03
5836,2025-04-25,3241,106,6,1,0.02
5837,2025-05-08,3814,104,3,2,0.2
5838,2025-05-25,4034,103,4,4,0.04
5839,2025-10-25,2441,108,2,4,0.27
5840,2025-05-29,848,108,6,3,0.21
5841,2025-10-07,4133,106,3,2,0.22
5842,2026-01-17,4680,101,3,3,0.23
5843,2025-11-27,2550,102,1,3,0.04
5844,2025-04-01,142,104,2,2,0.27
5845,2025-03-08,4190,107,6,2,0.27
5846,2025-11-30,4484,101,6,3,0.12
5847,2025-08-08,2120,106,6,2,0.13
5848,2025-03-21,3611,103,3,2,0.1
5849,2025-07-03,1115,103,6,1,0.07
5850,2025-03-27,3713,106,5,4,0.1
5851,2025-04-01,4855,101,4,4,0.13
5852,2025-06-02,2112,104,7,3,0.07
5853,2025-09-09,810,108,1,4,0.3
5854,2025-07-08,2817,105,7,3,0.17
5855,2025-12-13,2316,103,7,4,0.17
5856,2025-05-16,4467,107,1,3,0.14
5857,2026-01-26,1713,105,1,1,0.09
5858,2025-05-12,2418,101,7,2,0.26
5859,2025-09-19,1165,104,5,4,0.24
5860,2025-04-14,2674,102,6,4,0.26
5861,2025-08-28,1761,103,7,2,0.13
5862,2025-04-22,3539,101,1,4,0.06
5863,2025-12-17,942,107,3,4,0.15
5864,2025-08-19,1328,107,7,2,0.01
5865,2025-06-08,2614,108,1,1,0.19
5866,2025-07-02,4940,103,4,3,0.13
5867,2025-07-15,3995,105,7,1,0.29
5868,2025-08-12,3630,102,1,3,0.25
5869,2025-09-11,4083,103,4,3,0.25
5870,2025-03-31,2490,108,4,3,0.19
5871,2025-07-15,1015,103,3,1,0.26
5872,2025-11-09,402,107,7,4,0.26
5873,2025-04-21,4275,106,2,1,0.04
5874,2025-09-10,2967,102,4,3,0.26
5875,2025-03-23,998,107,4,1,0.13
5876,2026-01-22,269,102,1,2,0.26
5877,2025-06-16,512,108,6,4,0.07
5878,2025-05-11,343,104,3,1,0.12
5879,2025-06-06,3259,108,5,3,0.24
5880,2025-06-12,1082,103,6,4,0.16
5881,2025-10-22,91,105,3,2,0.2
5882,2025-04-11,917,105,5,3,0.16
5883,2026-02-09,2797,103,7,2,0.09
5884,2025-02-17,3544,105,7,3,0.15
5885,2025-09-12,4012,103,3,3,0.26
5886,2025-03-27,2390,106,5,2,0.06
5887,2025-03-16,1676,106,3,1,0.15
5888,2025-09-04,623,103,1,2,0.0
5889,2025-09-13,2692,104,5,2,0.25
5890,2025-06-17,2783,108,4,1,0.24
5891,2025-07-27,2545,103,7,3,0.09
5892,2026-01-21,4378,105,5,4,0.26
5893,2025-12-29,4971,105,1,1,0.18
5894,2025-04-04,2924,108,2,2,0.14
5895,2025-08-06,4659,104,4,4,0.08
5896,2025-11-14,484,103,3,2,0.06
5897,2025-11-04,3825,105,1,1,0.3
5898,2025-05-19,2859,108,3,2,0.0
5899,2025-03-14,2851,103,4,3,0.16
5900,2025-11-21,4605,101,6,4,0.1
5901,2025-07-04,1337,108,5,2,0.29
5902,2025-07-01,3317,103,5,1,0.22
5903,2025-05-16,4247,102,4,2,0.18
5904,2025-07-22,2893,101,3,2,0.12
5905,2025-05-11,585,107,5,1,0.16
5906,2025-04-08,3786,106,6,1,0.29
5907,2026-01-17,1824,101,1,2,0.06
5908,2025-03-24,482,107,3,4,0.24
5909,2025-11-12,837,101,5,1,0.09
5910,2025-05-19,1344,105,7,3,0.17
5911,2025-06-17,2012,105,2,3,0.09
5912,2025-06-25,1081,106,4,2,0.11
5913,2025-08-06,3659,106,4,1,0.03
5914,2025-07-06,4400,102,6,1,0.16
5915,2025-11-20,4134,104,4,4,0.27
5916,2025-12-19,2645,104,3,4,0.21
5917,2025-11-04,2835,101,3,3,0.02
5918,2025-05-25,194,107,4,3,0.0
5919,2025-08-30,791,102,7,3,0.22
5920,2025-12-26,3531,103,3,1,0.02
5921,2025-05-01,674,106,2,1,0.01
5922,2025-09-12,516,103,5,3,0.28
5923,2025-03-25,4842,107,2,4,0.13
5924,2025-07-25,334,104,4,2,0.16
5925,2025-08-25,899,101,7,1,0.09
5926,2026-01-25,4094,107,1,3,0.09
5927,2025-09-19,1369,105,4,4,0.27
5928,2026-02-04,4298,108,5,1,0.29
5929,2025-12-31,2820,105,3,3,0.14
5930,2025-11-02,2004,106,4,2,0.19
5931,2025-05-29,607,103,2,2,0.24
5932,2025-10-16,4609,104,6,3,0.26
5933,2025-07-24,2273,102,5,1,0.26
5934,2025-12-13,797,108,3,4,0.19
5935,2025-12-17,4481,101,3,3,0.17
5936,2025-11-14,2321,108,1,1,0.29
5937,2025-10-28,3472,101,6,2,0.23
5938,2025-02-14,2581,105,3,3,0.27
5939,2025-05-18,1448,107,3,1,0.07
5940,2025-10-28,1800,106,7,1,0.07
5941,2025-11-08,3225,102,1,2,0.04
5942,2025-10-18,1524,104,3,1,0.09
5943,2025-03-14,2878,107,4,3,0.2
5944,2025-07-01,1845,108,3,2,0.01
5945,2025-07-06,3248,106,3,2,0.13
5946,2025-10-30,3621,105,7,1,0.06
5947,2025-04-28,2607,107,7,2,0.17
5948,2025-11-04,405,106,6,4,0.21
5949,2025-07-19,3604,105,2,3,0.07
5950,2025-10-03,3541,104,1,1,0.11
5951,2025-09-16,3748,101,2,1,0.03
5952,2025-02-25,2307,106,3,4,0.12
5953,2025-09-16,4100,107,3,1,0.23
5954,2025-04-28,2081,104,7,4,0.18
5955,2025-08-10,1800,108,6,1,0.05
5956,2025-12-29,2277,108,6,4,0.1
5957,2026-01-29,4146,108,3,3,0.26
5958,2025-09-16,2647,108,5,2,0.14
5959,2025-12-26,1901,102,3,4,0.1
5960,2025-11-19,4344,102,7,2,0.05
5961,2026-01-15,1573,108,1,1,0.05
5962,2025-04-28,2146,107,1,1,0.11
5963,2025-03-19,465,106,5,3,0.14
5964,2025-08-24,4300,104,1,3,0.15
5965,2026-02-13,4949,102,7,3,0.17
5966,2025-04-10,1392,108,3,4,0.26
5967,2025-02-28,4816,104,5,2,0.14
5968,2025-07-17,1560,102,5,2,0.13
5969,2025-09-30,2692,108,5,3,0.3
5970,2026-01-17,2569,105,1,3,0.29
5971,2026-01-22,3085,106,4,1,0.01
5972,2025-10-27,2546,102,6,1,0.25
5973,2025-05-29,3795,108,2,4,0.09
5974,2025-11-10,1668,102,7,2,0.24
5975,2025-04-24,809,102,3,1,0.23
5976,2025-07-29,3280,102,5,3,0.06
5977,2025-07-30,2250,108,7,4,0.23
5978,2026-01-29,3101,105,6,3,0.1
5979,2025-07-19,3524,106,6,2,0.03
5980,2025-11-18,174,106,3,2,0.27
5981,2025-04-09,1734,105,7,1,0.27
5982,2025-03-08,1807,101,2,1,0.13
5983,2026-01-20,3525,102,3,4,0.08
5984,2025-03-31,1062,103,3,1,0.11
5985,2025-05-26,769,105,7,4,0.29
5986,2025-05-24,3213,108,7,4,0.3
5987,2025-08-03,2975,107,7,4,0.11
5988,2025-05-09,4725,104,3,4,0.04
5989,2025-02-26,4256,103,6,2,0.14
5990,2025-09-07,465,101,2,3,0.29
5991,2025-11-26,2074,101,6,1,0.3
5992,2025-04-06,1673,106,4,4,0.28
5993,2025-09-20,2734,103,3,2,0.05
5994,2025-11-05,896,101,1,1,0.05
5995,2025-09-20,2572,108,3,1,0.21
5996,2025-07-15,2837,108,6,2,0.14
5997,2025-04-11,2100,102,4,3,0.06
5998,2025-02-18,4908,107,5,1,0.25
5999,2025-12-26,783,102,1,3,0.15
6000,2026-01-04,3384,101,2,2,0.16
6001,2025-09-11,3315,102,7,2,0.22
6002,2025-12-07,991,102,5,3,0.04
6003,2025-12-12,2724,106,1,4,0.13
6004,2025-10-15,58,103,7,1,0.19
6005,2025-11-27,3690,104,2,1,0.18
6006,2026-01-06,2239,102,1,3,0.11
6007,2025-02-21,3742,108,4,3,0.11
6008,2025-05-22,4891,101,5,2,0.23
6009,2026-01-22,3841,102,3,3,0.2
6010,2025-03-26,1751,107,2,4,0.19
6011,2025-02-16,4787,102,7,4,0.25
6012,2025-12-06,4837,106,1,3,0.21
6013,2025-11-07,3628,104,3,3,0.01
6014,2025-03-16,2465,102,7,4,0.1
6015,2025-04-21,3609,105,5,2,0.12
6016,2025-08-29,2668,105,7,3,0.28
6017,2025-04-12,4376,106,5,3,0.28
6018,2025-09-05,856,108,1,2,0.14
6019,2025-05-08,608,101,4,1,0.03
6020,2025-08-24,241,104,7,2,0.09
6021,2025-09-04,1408,103,3,4,0.04
6022,2025-10-04,1016,106,6,1,0.3
6023,2025-11-13,6,102,2,4,0.16
6024,2025-10-03,1681,105,1,4,0.1
6025,2025-07-09,2108,103,2,4,0.01
6026,2025-11-01,4407,101,2,4,0.14
6027,2025-11-15,660,108,3,3,0.25
6028,2025-07-02,3393,108,2,4,0.19
6029,2025-11-27,1890,102,5,2,0.22
6030,2025-05-30,1162,104,2,3,0.24
6031,2025-04-08,3493,107,7,4,0.02
6032,2025-12-08,2373,106,6,2,0.11
6033,2025-10-29,2021,104,1,2,0.27
6034,2025-08-15,2953,102,4,3,0.18
6035,2025-04-13,4098,106,1,2,0.23
6036,2025-04-29,263,103,2,3,0.1
6037,2025-04-22,2857,101,5,3,0.18
6038,2025-08-09,4546,101,5,1,0.11
6039,2025-12-22,3547,104,7,4,0.19
6040,2025-11-07,2441,107,7,4,0.28
6041,2025-11-10,1254,103,3,1,0.07
6042,2025-06-05,850,107,7,1,0.21
6043,2025-08-24,2916,102,7,4,0.25
6044,2025-09-24,4008,108,6,2,0.11
6045,2025-07-01,2138,107,2,4,0.16
6046,2025-08-19,170,102,6,4,0.17
6047,2025-08-26,3024,101,6,1,0.3
6048,2025-07-05,3426,104,6,4,0.07
6049,2025-04-02,432,102,3,3,0.11
6050,2025-09-07,516,107,7,1,0.14
6051,2025-04-30,4926,104,1,2,0.2
6052,2025-04-11,61,108,7,2,0.19
6053,2025-02-26,906,101,6,2,0.1
6054,2025-12-31,1369,102,5,2,0.17
6055,2026-01-16,4365,101,7,3,0.26
6056,2026-01-17,2444,106,1,2,0.25
6057,2025-11-11,556,108,6,2,0.01
6058,2026-01-21,2493,108,1,3,0.04
6059,2025-03-17,883,107,7,4,0.25
6060,2026-02-06,4713,103,4,4,0.11
6061,2026-02-09,1231,102,4,1,0.09
6062,2025-10-19,1171,102,7,3,0.17
6063,2025-05-29,254,101,4,2,0.18
6064,2026-01-04,3842,104,2,3,0.11
6065,2026-02-12,1174,108,2,4,0.04
6066,2025-05-01,4368,104,3,1,0.0
6067,2026-01-13,4669,103,2,2,0.15
6068,2025-03-08,1786,103,6,2,0.22
6069,2025-11-21,774,104,4,3,0.08
6070,2025-03-16,1846,108,2,4,0.25
6071,2025-11-07,2910,107,7,2,0.19
6072,2026-02-04,3604,101,7,1,0.19
6073,2025-03-05,1791,107,6,4,0.28
6074,2025-11-01,4381,106,2,2,0.02
6075,2025-10-19,3237,107,6,2,0.02
6076,2026-01-21,4778,103,2,2,0.19
6077,2025-05-08,3271,105,2,1,0.05
6078,2025-07-19,1234,104,7,2,0.28
6079,2025-10-12,4441,108,3,4,0.0
6080,2025-11-30,2328,101,2,1,0.1
6081,2025-10-15,2563,106,3,1,0.22
6082,2025-08-03,151,104,4,1,0.25
6083,2026-01-17,4773,106,5,2,0.05
6084,2025-11-23,1188,104,7,4,0.0
6085,2025-08-03,2273,108,7,2,0.09
6086,2025-07-07,4579,106,5,1,0.1
6087,2026-01-30,1503,105,6,3,0.06
6088,2025-08-03,1470,101,4,3,0.09
6089,2025-08-28,443,108,1,4,0.0
6090,2025-10-15,4749,101,1,1,0.0
6091,2025-12-10,4862,105,3,4,0.01
6092,2025-04-01,2640,101,5,3,0.16
6093,2025-02-25,2971,103,5,3,0.16
